2,5,6,8,29,18
2,5,6,19,29,18
2,5,8,19,29,18
2,6,8,19,29,18
5,6,8,19,29,18
6,22,24,26,32,34
6,22,24,26,32,29
6,22,24,26,34,29
6,22,24,32,34,29
6,22,26,32,34,29
6,24,26,32,34,29
22,24,26,32,34,29
5,19,22,26,28,30
5,19,22,26,28,12
5,19,22,26,30,12
5,19,22,28,30,12
5,19,26,28,30,12
5,22,26,28,30,12
19,22,26,28,30,12
5,17,25,27,30,34
5,17,25,27,30,32
5,17,25,27,34,32
5,17,25,30,34,32
5,17,27,30,34,32
5,25,27,30,34,32
17,25,27,30,34,32
1,3,21,22,29,31
1,3,21,22,29,27
1,3,21,22,31,27
1,3,21,29,31,27
1,3,22,29,31,27
1,21,22,29,31,27
3,21,22,29,31,27
13,21,25,26,31,35
13,21,25,26,31,6
13,21,25,26,35,6
13,21,25,31,35,6
13,21,26,31,35,6
13,25,26,31,35,6
21,25,26,31,35,6
4,8,13,18,28,33
4,8,13,18,28,27
4,8,13,18,33,27
4,8,13,28,33,27
4,8,18,28,33,27
4,13,18,28,33,27
8,13,18,28,33,27
1,2,4,12,20,28
1,2,4,12,20,21
1,2,4,12,28,21
1,2,4,20,28,21
1,2,12,20,28,21
1,4,12,20,28,21
2,4,12,20,28,21
4,10,14,21,22,27
4,10,14,21,22,18
4,10,14,21,27,18
4,10,14,22,27,18
4,10,21,22,27,18
4,14,21,22,27,18
10,14,21,22,27,18
3,8,9,12,19,34
3,8,9,12,19,25
3,8,9,12,34,25
3,8,9,19,34,25
3,8,12,19,34,25
3,9,12,19,34,25
8,9,12,19,34,25
5,6,8,12,22,30
5,6,8,12,22,36
5,6,8,12,30,36
5,6,8,22,30,36
5,6,12,22,30,36
5,8,12,22,30,36
6,8,12,22,30,36
1,13,15,21,22,27
1,13,15,21,22,29
1,13,15,21,27,29
1,13,15,22,27,29
1,13,21,22,27,29
1,15,21,22,27,29
13,15,21,22,27,29
3,11,12,13,19,27
3,11,12,13,19,30
3,11,12,13,27,30
3,11,12,19,27,30
3,11,13,19,27,30
3,12,13,19,27,30
11,12,13,19,27,30
3,6,7,17,20,35
3,6,7,17,20,1
3,6,7,17,35,1
3,6,7,20,35,1
3,6,17,20,35,1
3,7,17,20,35,1
6,7,17,20,35,1
8,15,19,21,24,34
8,15,19,21,24,28
8,15,19,21,34,28
8,15,19,24,34,28
8,15,21,24,34,28
8,19,21,24,34,28
15,19,21,24,34,28
2,13,20,21,24,36
2,13,20,21,24,31
2,13,20,21,36,31
2,13,20,24,36,31
2,13,21,24,36,31
2,20,21,24,36,31
13,20,21,24,36,31
4,7,11,27,31,32
4,7,11,27,31,10
4,7,11,27,32,10
4,7,11,31,32,10
4,7,27,31,32,10
4,11,27,31,32,10
7,11,27,31,32,10
5,20,27,29,32,33
5,20,27,29,32,15
5,20,27,29,33,15
5,20,27,32,33,15
5,20,29,32,33,15
5,27,29,32,33,15
20,27,29,32,33,15
3,4,8,20,26,29
3,4,8,20,26,11
3,4,8,20,29,11
3,4,8,26,29,11
3,4,20,26,29,11
3,8,20,26,29,11
4,8,20,26,29,11
5,15,17,19,33,36
5,15,17,19,33,1
5,15,17,19,36,1
5,15,17,33,36,1
5,15,19,33,36,1
5,17,19,33,36,1
15,17,19,33,36,1
1,9,12,17,20,29
1,9,12,17,20,31
1,9,12,17,29,31
1,9,12,20,29,31
1,9,17,20,29,31
1,12,17,20,29,31
9,12,17,20,29,31
3,4,31,33,35,36
3,4,31,33,35,16
3,4,31,33,36,16
3,4,31,35,36,16
3,4,33,35,36,16
3,31,33,35,36,16
4,31,33,35,36,16
1,5,8,18,26,27
1,5,8,18,26,32
1,5,8,18,27,32
1,5,8,26,27,32
1,5,18,26,27,32
1,8,18,26,27,32
5,8,18,26,27,32
7,10,13,14,27,36
7,10,13,14,27,19
7,10,13,14,36,19
7,10,13,27,36,19
7,10,14,27,36,19
7,13,14,27,36,19
10,13,14,27,36,19
6,8,19,27,32,35
6,8,19,27,32,2
6,8,19,27,35,2
6,8,19,32,35,2
6,8,27,32,35,2
6,19,27,32,35,2
8,19,27,32,35,2
8,9,30,32,33,34
8,9,30,32,33,11
8,9,30,32,34,11
8,9,30,33,34,11
8,9,32,33,34,11
8,30,32,33,34,11
9,30,32,33,34,11
15,19,20,23,27,31
15,19,20,23,27,34
15,19,20,23,31,34
15,19,20,27,31,34
15,19,23,27,31,34
15,20,23,27,31,34
19,20,23,27,31,34
12,13,22,26,31,34
12,13,22,26,31,14
12,13,22,26,34,14
12,13,22,31,34,14
12,13,26,31,34,14
12,22,26,31,34,14
13,22,26,31,34,14
3,11,14,31,32,36
3,11,14,31,32,2
3,11,14,31,36,2
3,11,14,32,36,2
3,11,31,32,36,2
3,14,31,32,36,2
11,14,31,32,36,2
9,15,17,23,25,30
9,15,17,23,25,19
9,15,17,23,30,19
9,15,17,25,30,19
9,15,23,25,30,19
9,17,23,25,30,19
15,17,23,25,30,19
10,16,20,21,23,28
10,16,20,21,23,5
10,16,20,21,28,5
10,16,20,23,28,5
10,16,21,23,28,5
10,20,21,23,28,5
16,20,21,23,28,5
6,7,16,20,22,26
6,7,16,20,22,14
6,7,16,20,26,14
6,7,16,22,26,14
6,7,20,22,26,14
6,16,20,22,26,14
7,16,20,22,26,14
5,6,15,22,25,34
5,6,15,22,25,23
5,6,15,22,34,23
5,6,15,25,34,23
5,6,22,25,34,23
5,15,22,25,34,23
6,15,22,25,34,23
4,10,13,15,19,34
4,10,13,15,19,6
4,10,13,15,34,6
4,10,13,19,34,6
4,10,15,19,34,6
4,13,15,19,34,6
10,13,15,19,34,6
13,16,26,31,33,35
13,16,26,31,33,6
13,16,26,31,35,6
13,16,26,33,35,6
13,16,31,33,35,6
13,26,31,33,35,6
16,26,31,33,35,6
3,10,15,17,25,27
3,10,15,17,25,8
3,10,15,17,27,8
3,10,15,25,27,8
3,10,17,25,27,8
3,15,17,25,27,8
10,15,17,25,27,8
3,9,10,20,23,26
3,9,10,20,23,7
3,9,10,20,26,7
3,9,10,23,26,7
3,9,20,23,26,7
3,10,20,23,26,7
9,10,20,23,26,7
2,7,16,25,26,30
2,7,16,25,26,14
2,7,16,25,30,14
2,7,16,26,30,14
2,7,25,26,30,14
2,16,25,26,30,14
7,16,25,26,30,14
2,11,18,26,27,34
2,11,18,26,27,3
2,11,18,26,34,3
2,11,18,27,34,3
2,11,26,27,34,3
2,18,26,27,34,3
11,18,26,27,34,3
1,11,15,24,28,30
1,11,15,24,28,29
1,11,15,24,30,29
1,11,15,28,30,29
1,11,24,28,30,29
1,15,24,28,30,29
11,15,24,28,30,29
6,16,22,26,28,34
6,16,22,26,28,18
6,16,22,26,34,18
6,16,22,28,34,18
6,16,26,28,34,18
6,22,26,28,34,18
16,22,26,28,34,18
3,11,17,22,34,35
3,11,17,22,34,27
3,11,17,22,35,27
3,11,17,34,35,27
3,11,22,34,35,27
3,17,22,34,35,27
11,17,22,34,35,27
3,4,12,18,27,33
3,4,12,18,27,22
3,4,12,18,33,22
3,4,12,27,33,22
3,4,18,27,33,22
3,12,18,27,33,22
4,12,18,27,33,22
2,4,11,23,26,31
2,4,11,23,26,7
2,4,11,23,31,7
2,4,11,26,31,7
2,4,23,26,31,7
2,11,23,26,31,7
4,11,23,26,31,7
17,19,22,23,28,36
17,19,22,23,28,25
17,19,22,23,36,25
17,19,22,28,36,25
17,19,23,28,36,25
17,22,23,28,36,25
19,22,23,28,36,25
11,12,16,22,23,33
11,12,16,22,23,29
11,12,16,22,33,29
11,12,16,23,33,29
11,12,22,23,33,29
11,16,22,23,33,29
12,16,22,23,33,29
2,4,13,19,23,33
2,4,13,19,23,5
2,4,13,19,33,5
2,4,13,23,33,5
2,4,19,23,33,5
2,13,19,23,33,5
4,13,19,23,33,5
6,16,19,20,27,33
6,16,19,20,27,22
6,16,19,20,33,22
6,16,19,27,33,22
6,16,20,27,33,22
6,19,20,27,33,22
16,19,20,27,33,22
3,18,21,22,31,33
3,18,21,22,31,19
3,18,21,22,33,19
3,18,21,31,33,19
3,18,22,31,33,19
3,21,22,31,33,19
18,21,22,31,33,19
17,18,21,26,28,36
17,18,21,26,28,2
17,18,21,26,36,2
17,18,21,28,36,2
17,18,26,28,36,2
17,21,26,28,36,2
18,21,26,28,36,2
9,14,17,20,24,34
9,14,17,20,24,30
9,14,17,20,34,30
9,14,17,24,34,30
9,14,20,24,34,30
9,17,20,24,34,30
14,17,20,24,34,30
7,8,9,15,16,31
7,8,9,15,16,23
7,8,9,15,31,23
7,8,9,16,31,23
7,8,15,16,31,23
7,9,15,16,31,23
8,9,15,16,31,23
2,8,27,28,29,33
2,8,27,28,29,17
2,8,27,28,33,17
2,8,27,29,33,17
2,8,28,29,33,17
2,27,28,29,33,17
8,27,28,29,33,17
1,7,9,23,29,33
1,7,9,23,29,32
1,7,9,23,33,32
1,7,9,29,33,32
1,7,23,29,33,32
1,9,23,29,33,32
7,9,23,29,33,32
6,13,14,16,22,31
6,13,14,16,22,9
6,13,14,16,31,9
6,13,14,22,31,9
6,13,16,22,31,9
6,14,16,22,31,9
13,14,16,22,31,9
5,8,9,11,15,35
5,8,9,11,15,36
5,8,9,11,35,36
5,8,9,15,35,36
5,8,11,15,35,36
5,9,11,15,35,36
8,9,11,15,35,36
1,5,9,12,14,26
1,5,9,12,14,32
1,5,9,12,26,32
1,5,9,14,26,32
1,5,12,14,26,32
1,9,12,14,26,32
5,9,12,14,26,32
3,10,17,20,24,29
3,10,17,20,24,16
3,10,17,20,29,16
3,10,17,24,29,16
3,10,20,24,29,16
3,17,20,24,29,16
10,17,20,24,29,16
4,6,8,16,22,28
4,6,8,16,22,7
4,6,8,16,28,7
4,6,8,22,28,7
4,6,16,22,28,7
4,8,16,22,28,7
6,8,16,22,28,7
2,10,11,22,24,31
2,10,11,22,24,21
2,10,11,22,31,21
2,10,11,24,31,21
2,10,22,24,31,21
2,11,22,24,31,21
10,11,22,24,31,21
1,22,25,29,31,36
1,22,25,29,31,27
1,22,25,29,36,27
1,22,25,31,36,27
1,22,29,31,36,27
1,25,29,31,36,27
22,25,29,31,36,27
4,15,18,24,27,30
4,15,18,24,27,1
4,15,18,24,30,1
4,15,18,27,30,1
4,15,24,27,30,1
4,18,24,27,30,1
15,18,24,27,30,1
2,4,9,10,24,31
2,4,9,10,24,20
2,4,9,10,31,20
2,4,9,24,31,20
2,4,10,24,31,20
2,9,10,24,31,20
4,9,10,24,31,20
12,13,14,16,21,36
12,13,14,16,21,2
12,13,14,16,36,2
12,13,14,21,36,2
12,13,16,21,36,2
12,14,16,21,36,2
13,14,16,21,36,2
1,8,19,23,31,34
1,8,19,23,31,11
1,8,19,23,34,11
1,8,19,31,34,11
1,8,23,31,34,11
1,19,23,31,34,11
8,19,23,31,34,11
6,15,16,18,21,32
6,15,16,18,21,20
6,15,16,18,32,20
6,15,16,21,32,20
6,15,18,21,32,20
6,16,18,21,32,20
15,16,18,21,32,20
5,9,15,28,30,33
5,9,15,28,30,7
5,9,15,28,33,7
5,9,15,30,33,7
5,9,28,30,33,7
5,15,28,30,33,7
9,15,28,30,33,7
4,11,23,24,28,30
4,11,23,24,28,29
4,11,23,24,30,29
4,11,23,28,30,29
4,11,24,28,30,29
4,23,24,28,30,29
11,23,24,28,30,29
16,26,28,29,31,35
16,26,28,29,31,23
16,26,28,29,35,23
16,26,28,31,35,23
16,26,29,31,35,23
16,28,29,31,35,23
26,28,29,31,35,23
1,13,15,23,28,29
1,13,15,23,28,6
1,13,15,23,29,6
1,13,15,28,29,6
1,13,23,28,29,6
1,15,23,28,29,6
13,15,23,28,29,6
11,13,17,25,26,30
11,13,17,25,26,15
11,13,17,25,30,15
11,13,17,26,30,15
11,13,25,26,30,15
11,17,25,26,30,15
13,17,25,26,30,15
2,4,7,14,26,34
2,4,7,14,26,10
2,4,7,14,34,10
2,4,7,26,34,10
2,4,14,26,34,10
2,7,14,26,34,10
4,7,14,26,34,10
19,25,28,30,33,35
19,25,28,30,33,23
19,25,28,30,35,23
19,25,28,33,35,23
19,25,30,33,35,23
19,28,30,33,35,23
25,28,30,33,35,23
3,5,8,13,19,26
3,5,8,13,19,36
3,5,8,13,26,36
3,5,8,19,26,36
3,5,13,19,26,36
3,8,13,19,26,36
5,8,13,19,26,36
2,4,8,24,29,35
2,4,8,24,29,33
2,4,8,24,35,33
2,4,8,29,35,33
2,4,24,29,35,33
2,8,24,29,35,33
4,8,24,29,35,33
4,6,13,22,23,33
4,6,13,22,23,34
4,6,13,22,33,34
4,6,13,23,33,34
4,6,22,23,33,34
4,13,22,23,33,34
6,13,22,23,33,34
4,8,16,18,29,33
4,8,16,18,29,10
4,8,16,18,33,10
4,8,16,29,33,10
4,8,18,29,33,10
4,16,18,29,33,10
8,16,18,29,33,10
4,11,15,26,31,34
4,11,15,26,31,17
4,11,15,26,34,17
4,11,15,31,34,17
4,11,26,31,34,17
4,15,26,31,34,17
11,15,26,31,34,17
4,5,7,15,23,24
4,5,7,15,23,12
4,5,7,15,24,12
4,5,7,23,24,12
4,5,15,23,24,12
4,7,15,23,24,12
5,7,15,23,24,12
2,8,12,29,32,33
2,8,12,29,32,3
2,8,12,29,33,3
2,8,12,32,33,3
2,8,29,32,33,3
2,12,29,32,33,3
8,12,29,32,33,3
4,24,33,34,35,36
4,24,33,34,35,5
4,24,33,34,36,5
4,24,33,35,36,5
4,24,34,35,36,5
4,33,34,35,36,5
24,33,34,35,36,5
2,11,18,22,25,32
2,11,18,22,25,23
2,11,18,22,32,23
2,11,18,25,32,23
2,11,22,25,32,23
2,18,22,25,32,23
11,18,22,25,32,23
13,20,22,26,27,33
13,20,22,26,27,17
13,20,22,26,33,17
13,20,22,27,33,17
13,20,26,27,33,17
13,22,26,27,33,17
20,22,26,27,33,17
10,19,20,24,32,35
10,19,20,24,32,18
10,19,20,24,35,18
10,19,20,32,35,18
10,19,24,32,35,18
10,20,24,32,35,18
19,20,24,32,35,18
8,10,13,14,21,23
8,10,13,14,21,17
8,10,13,14,23,17
8,10,13,21,23,17
8,10,14,21,23,17
8,13,14,21,23,17
10,13,14,21,23,17
4,6,17,21,22,36
4,6,17,21,22,7
4,6,17,21,36,7
4,6,17,22,36,7
4,6,21,22,36,7
4,17,21,22,36,7
6,17,21,22,36,7
5,10,15,16,22,28
5,10,15,16,22,21
5,10,15,16,28,21
5,10,15,22,28,21
5,10,16,22,28,21
5,15,16,22,28,21
10,15,16,22,28,21
4,8,13,21,24,35
4,8,13,21,24,7
4,8,13,21,35,7
4,8,13,24,35,7
4,8,21,24,35,7
4,13,21,24,35,7
8,13,21,24,35,7
3,4,5,13,29,33
3,4,5,13,29,11
3,4,5,13,33,11
3,4,5,29,33,11
3,4,13,29,33,11
3,5,13,29,33,11
4,5,13,29,33,11
9,14,15,24,26,36
9,14,15,24,26,17
9,14,15,24,36,17
9,14,15,26,36,17
9,14,24,26,36,17
9,15,24,26,36,17
14,15,24,26,36,17
4,5,9,13,24,31
4,5,9,13,24,30
4,5,9,13,31,30
4,5,9,24,31,30
4,5,13,24,31,30
4,9,13,24,31,30
5,9,13,24,31,30
1,4,12,27,31,32
1,4,12,27,31,7
1,4,12,27,32,7
1,4,12,31,32,7
1,4,27,31,32,7
1,12,27,31,32,7
4,12,27,31,32,7
3,22,23,28,32,33
3,22,23,28,32,27
3,22,23,28,33,27
3,22,23,32,33,27
3,22,28,32,33,27
3,23,28,32,33,27
22,23,28,32,33,27
3,10,17,22,26,34
3,10,17,22,26,28
3,10,17,22,34,28
3,10,17,26,34,28
3,10,22,26,34,28
3,17,22,26,34,28
10,17,22,26,34,28
3,10,13,17,25,27
3,10,13,17,25,9
3,10,13,17,27,9
3,10,13,25,27,9
3,10,17,25,27,9
3,13,17,25,27,9
10,13,17,25,27,9
8,12,13,15,19,31
8,12,13,15,19,14
8,12,13,15,31,14
8,12,13,19,31,14
8,12,15,19,31,14
8,13,15,19,31,14
12,13,15,19,31,14
1,5,7,10,17,20
1,5,7,10,17,19
1,5,7,10,20,19
1,5,7,17,20,19
1,5,10,17,20,19
1,7,10,17,20,19
5,7,10,17,20,19
9,15,20,24,30,36
9,15,20,24,30,26
9,15,20,24,36,26
9,15,20,30,36,26
9,15,24,30,36,26
9,20,24,30,36,26
15,20,24,30,36,26
4,14,15,17,19,22
4,14,15,17,19,1
4,14,15,17,22,1
4,14,15,19,22,1
4,14,17,19,22,1
4,15,17,19,22,1
14,15,17,19,22,1
4,9,12,13,24,26
4,9,12,13,24,23
4,9,12,13,26,23
4,9,12,24,26,23
4,9,13,24,26,23
4,12,13,24,26,23
9,12,13,24,26,23
6,13,14,17,24,25
6,13,14,17,24,31
6,13,14,17,25,31
6,13,14,24,25,31
6,13,17,24,25,31
6,14,17,24,25,31
13,14,17,24,25,31
4,7,9,10,21,23
4,7,9,10,21,36
4,7,9,10,23,36
4,7,9,21,23,36
4,7,10,21,23,36
4,9,10,21,23,36
7,9,10,21,23,36
3,8,9,14,29,34
3,8,9,14,29,19
3,8,9,14,34,19
3,8,9,29,34,19
3,8,14,29,34,19
3,9,14,29,34,19
8,9,14,29,34,19
1,4,5,16,21,27
1,4,5,16,21,34
1,4,5,16,27,34
1,4,5,21,27,34
1,4,16,21,27,34
1,5,16,21,27,34
4,5,16,21,27,34
9,11,13,17,21,35
9,11,13,17,21,15
9,11,13,17,35,15
9,11,13,21,35,15
9,11,17,21,35,15
9,13,17,21,35,15
11,13,17,21,35,15
8,22,23,25,28,32
8,22,23,25,28,20
8,22,23,25,32,20
8,22,23,28,32,20
8,22,25,28,32,20
8,23,25,28,32,20
22,23,25,28,32,20
8,10,15,19,29,33
8,10,15,19,29,11
8,10,15,19,33,11
8,10,15,29,33,11
8,10,19,29,33,11
8,15,19,29,33,11
10,15,19,29,33,11
4,5,16,17,21,35
4,5,16,17,21,30
4,5,16,17,35,30
4,5,16,21,35,30
4,5,17,21,35,30
4,16,17,21,35,30
5,16,17,21,35,30
2,5,7,17,20,29
2,5,7,17,20,35
2,5,7,17,29,35
2,5,7,20,29,35
2,5,17,20,29,35
2,7,17,20,29,35
5,7,17,20,29,35
2,4,16,19,21,24
2,4,16,19,21,10
2,4,16,19,24,10
2,4,16,21,24,10
2,4,19,21,24,10
2,16,19,21,24,10
4,16,19,21,24,10
24,29,30,31,32,35
24,29,30,31,32,11
24,29,30,31,35,11
24,29,30,32,35,11
24,29,31,32,35,11
24,30,31,32,35,11
29,30,31,32,35,11
2,10,15,19,22,27
2,10,15,19,22,25
2,10,15,19,27,25
2,10,15,22,27,25
2,10,19,22,27,25
2,15,19,22,27,25
10,15,19,22,27,25
10,11,19,26,27,34
10,11,19,26,27,2
10,11,19,26,34,2
10,11,19,27,34,2
10,11,26,27,34,2
10,19,26,27,34,2
11,19,26,27,34,2
9,15,22,23,24,36
9,15,22,23,24,28
9,15,22,23,36,28
9,15,22,24,36,28
9,15,23,24,36,28
9,22,23,24,36,28
15,22,23,24,36,28
2,14,23,26,27,34
2,14,23,26,27,31
2,14,23,26,34,31
2,14,23,27,34,31
2,14,26,27,34,31
2,23,26,27,34,31
14,23,26,27,34,31
9,10,11,13,20,29
9,10,11,13,20,34
9,10,11,13,29,34
9,10,11,20,29,34
9,10,13,20,29,34
9,11,13,20,29,34
10,11,13,20,29,34
1,2,8,27,34,36
1,2,8,27,34,6
1,2,8,27,36,6
1,2,8,34,36,6
1,2,27,34,36,6
1,8,27,34,36,6
2,8,27,34,36,6
1,12,17,22,23,34
1,12,17,22,23,21
1,12,17,22,34,21
1,12,17,23,34,21
1,12,22,23,34,21
1,17,22,23,34,21
12,17,22,23,34,21
1,5,12,15,26,35
1,5,12,15,26,6
1,5,12,15,35,6
1,5,12,26,35,6
1,5,15,26,35,6
1,12,15,26,35,6
5,12,15,26,35,6
5,16,17,29,30,33
5,16,17,29,30,14
5,16,17,29,33,14
5,16,17,30,33,14
5,16,29,30,33,14
5,17,29,30,33,14
16,17,29,30,33,14
11,19,20,29,33,35
11,19,20,29,33,34
11,19,20,29,35,34
11,19,20,33,35,34
11,19,29,33,35,34
11,20,29,33,35,34
19,20,29,33,35,34
3,4,16,19,24,25
3,4,16,19,24,28
3,4,16,19,25,28
3,4,16,24,25,28
3,4,19,24,25,28
3,16,19,24,25,28
4,16,19,24,25,28
1,8,15,27,30,34
1,8,15,27,30,16
1,8,15,27,34,16
1,8,15,30,34,16
1,8,27,30,34,16
1,15,27,30,34,16
8,15,27,30,34,16
3,8,9,19,29,30
3,8,9,19,29,16
3,8,9,19,30,16
3,8,9,29,30,16
3,8,19,29,30,16
3,9,19,29,30,16
8,9,19,29,30,16
1,7,13,23,32,33
1,7,13,23,32,15
1,7,13,23,33,15
1,7,13,32,33,15
1,7,23,32,33,15
1,13,23,32,33,15
7,13,23,32,33,15
10,14,24,28,30,34
10,14,24,28,30,3
10,14,24,28,34,3
10,14,24,30,34,3
10,14,28,30,34,3
10,24,28,30,34,3
14,24,28,30,34,3
8,9,17,18,34,36
8,9,17,18,34,7
8,9,17,18,36,7
8,9,17,34,36,7
8,9,18,34,36,7
8,17,18,34,36,7
9,17,18,34,36,7
10,19,30,33,34,35
10,19,30,33,34,23
10,19,30,33,35,23
10,19,30,34,35,23
10,19,33,34,35,23
10,30,33,34,35,23
19,30,33,34,35,23
2,3,9,10,23,25
2,3,9,10,23,31
2,3,9,10,25,31
2,3,9,23,25,31
2,3,10,23,25,31
2,9,10,23,25,31
3,9,10,23,25,31
3,4,19,22,27,29
3,4,19,22,27,7
3,4,19,22,29,7
3,4,19,27,29,7
3,4,22,27,29,7
3,19,22,27,29,7
4,19,22,27,29,7
4,9,11,30,34,36
4,9,11,30,34,24
4,9,11,30,36,24
4,9,11,34,36,24
4,9,30,34,36,24
4,11,30,34,36,24
9,11,30,34,36,24
11,15,16,20,23,36
11,15,16,20,23,32
11,15,16,20,36,32
11,15,16,23,36,32
11,15,20,23,36,32
11,16,20,23,36,32
15,16,20,23,36,32
7,8,17,20,22,27
7,8,17,20,22,18
7,8,17,20,27,18
7,8,17,22,27,18
7,8,20,22,27,18
7,17,20,22,27,18
8,17,20,22,27,18
1,5,6,7,17,34
1,5,6,7,17,20
1,5,6,7,34,20
1,5,6,17,34,20
1,5,7,17,34,20
1,6,7,17,34,20
5,6,7,17,34,20
6,7,30,32,34,36
6,7,30,32,34,10
6,7,30,32,36,10
6,7,30,34,36,10
6,7,32,34,36,10
6,30,32,34,36,10
7,30,32,34,36,10
4,8,15,18,30,31
4,8,15,18,30,5
4,8,15,18,31,5
4,8,15,30,31,5
4,8,18,30,31,5
4,15,18,30,31,5
8,15,18,30,31,5
4,5,6,12,13,29
4,5,6,12,13,17
4,5,6,12,29,17
4,5,6,13,29,17
4,5,12,13,29,17
4,6,12,13,29,17
5,6,12,13,29,17
2,11,20,23,27,36
2,11,20,23,27,14
2,11,20,23,36,14
2,11,20,27,36,14
2,11,23,27,36,14
2,20,23,27,36,14
11,20,23,27,36,14
11,12,14,16,17,18
11,12,14,16,17,36
11,12,14,16,18,36
11,12,14,17,18,36
11,12,16,17,18,36
11,14,16,17,18,36
12,14,16,17,18,36
2,15,16,22,25,32
2,15,16,22,25,6
2,15,16,22,32,6
2,15,16,25,32,6
2,15,22,25,32,6
2,16,22,25,32,6
15,16,22,25,32,6
4,5,7,8,22,36
4,5,7,8,22,16
4,5,7,8,36,16
4,5,7,22,36,16
4,5,8,22,36,16
4,7,8,22,36,16
5,7,8,22,36,16
8,14,15,22,23,25
8,14,15,22,23,6
8,14,15,22,25,6
8,14,15,23,25,6
8,14,22,23,25,6
8,15,22,23,25,6
14,15,22,23,25,6
1,5,10,20,31,36
1,5,10,20,31,2
1,5,10,20,36,2
1,5,10,31,36,2
1,5,20,31,36,2
1,10,20,31,36,2
5,10,20,31,36,2
5,11,16,22,23,32
5,11,16,22,23,25
5,11,16,22,32,25
5,11,16,23,32,25
5,11,22,23,32,25
5,16,22,23,32,25
11,16,22,23,32,25
24,31,32,33,34,36
24,31,32,33,34,15
24,31,32,33,36,15
24,31,32,34,36,15
24,31,33,34,36,15
24,32,33,34,36,15
31,32,33,34,36,15
1,3,5,19,33,34
1,3,5,19,33,32
1,3,5,19,34,32
1,3,5,33,34,32
1,3,19,33,34,32
1,5,19,33,34,32
3,5,19,33,34,32
4,9,21,25,31,36
4,9,21,25,31,2
4,9,21,25,36,2
4,9,21,31,36,2
4,9,25,31,36,2
4,21,25,31,36,2
9,21,25,31,36,2
2,4,19,20,23,27
2,4,19,20,23,17
2,4,19,20,27,17
2,4,19,23,27,17
2,4,20,23,27,17
2,19,20,23,27,17
4,19,20,23,27,17
8,21,24,27,29,32
8,21,24,27,29,2
8,21,24,27,32,2
8,21,24,29,32,2
8,21,27,29,32,2
8,24,27,29,32,2
21,24,27,29,32,2
14,20,26,30,33,34
14,20,26,30,33,18
14,20,26,30,34,18
14,20,26,33,34,18
14,20,30,33,34,18
14,26,30,33,34,18
20,26,30,33,34,18
2,26,30,32,33,35
2,26,30,32,33,5
2,26,30,32,35,5
2,26,30,33,35,5
2,26,32,33,35,5
2,30,32,33,35,5
26,30,32,33,35,5
5,6,8,20,21,34
5,6,8,20,21,28
5,6,8,20,34,28
5,6,8,21,34,28
5,6,20,21,34,28
5,8,20,21,34,28
6,8,20,21,34,28
19,22,24,30,31,35
19,22,24,30,31,11
19,22,24,30,35,11
19,22,24,31,35,11
19,22,30,31,35,11
19,24,30,31,35,11
22,24,30,31,35,11
1,3,8,28,32,33
1,3,8,28,32,17
1,3,8,28,33,17
1,3,8,32,33,17
1,3,28,32,33,17
1,8,28,32,33,17
3,8,28,32,33,17
17,18,20,22,33,34
17,18,20,22,33,35
17,18,20,22,34,35
17,18,20,33,34,35
17,18,22,33,34,35
17,20,22,33,34,35
18,20,22,33,34,35
15,20,23,25,31,33
15,20,23,25,31,28
15,20,23,25,33,28
15,20,23,31,33,28
15,20,25,31,33,28
15,23,25,31,33,28
20,23,25,31,33,28
1,5,7,13,18,29
1,5,7,13,18,12
1,5,7,13,29,12
1,5,7,18,29,12
1,5,13,18,29,12
1,7,13,18,29,12
5,7,13,18,29,12
6,10,16,18,24,26
6,10,16,18,24,12
6,10,16,18,26,12
6,10,16,24,26,12
6,10,18,24,26,12
6,16,18,24,26,12
10,16,18,24,26,12
5,6,10,27,31,33
5,6,10,27,31,21
5,6,10,27,33,21
5,6,10,31,33,21
5,6,27,31,33,21
5,10,27,31,33,21
6,10,27,31,33,21
4,5,22,24,27,30
4,5,22,24,27,13
4,5,22,24,30,13
4,5,22,27,30,13
4,5,24,27,30,13
4,22,24,27,30,13
5,22,24,27,30,13
4,5,14,23,34,36
4,5,14,23,34,22
4,5,14,23,36,22
4,5,14,34,36,22
4,5,23,34,36,22
4,14,23,34,36,22
5,14,23,34,36,22
4,10,16,26,30,32
4,10,16,26,30,13
4,10,16,26,32,13
4,10,16,30,32,13
4,10,26,30,32,13
4,16,26,30,32,13
10,16,26,30,32,13
11,12,19,20,31,35
11,12,19,20,31,26
11,12,19,20,35,26
11,12,19,31,35,26
11,12,20,31,35,26
11,19,20,31,35,26
12,19,20,31,35,26
3,13,20,21,30,32
3,13,20,21,30,1
3,13,20,21,32,1
3,13,20,30,32,1
3,13,21,30,32,1
3,20,21,30,32,1
13,20,21,30,32,1
1,11,14,19,22,36
1,11,14,19,22,26
1,11,14,19,36,26
1,11,14,22,36,26
1,11,19,22,36,26
1,14,19,22,36,26
11,14,19,22,36,26
4,7,22,23,30,32
4,7,22,23,30,33
4,7,22,23,32,33
4,7,22,30,32,33
4,7,23,30,32,33
4,22,23,30,32,33
7,22,23,30,32,33
4,7,9,11,15,21
4,7,9,11,15,27
4,7,9,11,21,27
4,7,9,15,21,27
4,7,11,15,21,27
4,9,11,15,21,27
